set,run,raw_path,sha256,git_blob_oid,acquisition_id,raw_bytes,excluded_by_registry,qc_disposition,qc_disposition_flags,legacy_membership_evaluated,retained_conventional,retained_legacy,retained_output,retained_review_candidate,retained_canonical,output_membership_authority,release_eligible,intake_policy_version,intake_implementation_parity_target,intake_decision_manifest_version,intake_policy_role,intake_set_status,intake_individually_acceptable,intake_matches_replicate_band,intake_retained,intake_decision_reasons,exclusion_reason,intake_ramp_review_required,intake_ramp_review_ramp_gf_per_mm,intake_ramp_review_retained_median_gf_per_mm,intake_ramp_review_signed_deviation_pct,intake_ramp_review_absolute_deviation_pct,intake_ramp_review_threshold_pct,collapse_force_gf,collapse_travel_mm,valley_force_gf,valley_travel_mm,snap_pct,travel_mm,full_stroke_press_work_gf_mm,precollapse_work_gf_mm,drop_gf,drop_travel_mm,drop_rate_gf_per_mm,norm_drop_rate_per_mm,steepest_drop_0p10mm_gf_per_mm,ramp_10_90_gf_per_mm,force_wall_travel_mm,force_wall_found,steepest_drop_start_mm,steepest_drop_end_mm,ramp_baseline_force_gf,ramp_x10_mm,ramp_x90_mm,ramp_x10_cross_count,ramp_x90_cross_count,ramp_x10_eligible_cross_count,ramp_x90_eligible_cross_count,ramp_band_sample_count,ramp_band_complete,quality_flags
Topre_R2_30g,DataLog_2.csv,Topre_R2_30g/DataLog_2.csv,e9ed57343034f8ead40a83b152ebf10f0576a4d9739c4e65fefe1091a868b196,d1cf47bd7667967cdb697648f9dff1fe8a9cae20,acq_sha256:e9ed57343034f8ead40a83b152ebf10f0576a4d9739c4e65fefe1091a868b196,61917,False,pass_with_offset_note,baseline_zero_offset,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,34.8309,0.85,29.46522857142857,2.08,15.404917554732803,3.95,133.53820399999987,24.26193375,5.365671428571428,1.23,4.362334494773519,0.1252432321522992,7.036999999999978,29.439474040099054,3.95,True,1.275,1.375,19.286,0.12571924391814898,0.5481425515853044,1,1,1,1,21,True,
Topre_R2_30g,DataLog_3.csv,Topre_R2_30g/DataLog_3.csv,350fd9daa3d8ad587f9aaa8f5dff6b4c37bd37da36398ef578e825083bc48403,2c59aa75cfd88552f2389975d84467320fc2b7e9,acq_sha256:350fd9daa3d8ad587f9aaa8f5dff6b4c37bd37da36398ef578e825083bc48403,63619,False,pass_with_offset_note,baseline_zero_offset,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,34.66558571428571,0.83,29.382642857142855,2.11,15.23973343674315,3.95,133.11680249999992,23.41313774999999,5.2829428571428565,1.2799999999999998,4.127299107142857,0.11906041747455588,6.539857142857173,29.123543152470802,3.95,True,1.3199999999999998,1.42,19.193214285714284,0.12644857258554354,0.5514620085557139,1,1,1,1,21,True,
Topre_R2_45g,DataLog_1.csv,Topre_R2_45g/DataLog_1.csv,04820939952461911e988a5a66b421deae00570bf92e46eceed155e92b10df96,9d3603f60bfee143a143283d6ba5572566d06080,acq_sha256:04820939952461911e988a5a66b421deae00570bf92e46eceed155e92b10df96,64564,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,56.829,1.09,41.289671428571424,3.185,27.34401198583219,3.955,188.02862975000005,52.67334499999999,15.539328571428577,2.0949999999999998,7.41734060688715,0.1305203436077909,12.04042857142852,33.013029351038725,3.955,True,1.765,1.865,33.67142857142857,0.1352819514004823,0.6964560546874997,1,1,1,1,21,True,
Topre_R2_45g,DataLog_2.csv,Topre_R2_45g/DataLog_2.csv,be9b7e1bbb84d44fddb7650bbe80438f3da1cd0a49d00cfa14b1e403890d86a9,08378073eb7d0561da6ef84aa28fc22e465b1701,acq_sha256:be9b7e1bbb84d44fddb7650bbe80438f3da1cd0a49d00cfa14b1e403890d86a9,61221,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,56.54228571428571,1.09,41.09267142857143,3.215,27.32400024254919,3.96,187.14297075000016,52.25035475000003,15.449614285714283,2.125,7.270406722689074,0.12858353055317265,12.547714285714306,32.80497849259488,3.96,True,1.88,1.98,33.27892857142857,0.13512765518190578,0.7024405012636898,1,1,1,1,21,True,
Topre_R2_55g,DataLog_1.csv,Topre_R2_55g/DataLog_1.csv,86c2a556aa3fec78e8083e3c881801cc4cf58e4890b1b0f33e8d4e5601e52d9b,2a5cd766b2a199e4a85bea901550db850febab92,acq_sha256:86c2a556aa3fec78e8083e3c881801cc4cf58e4890b1b0f33e8d4e5601e52d9b,61114,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,57.09108571428572,1.16,42.22125714285715,3.35,26.045797492528227,3.935,185.01825699999995,52.36535999999995,14.86982857142857,2.1900000000000004,6.789876060013045,0.11893058215766311,12.20557142857146,41.39992833050478,3.935,True,1.935,2.035,24.576542857142858,0.13748617318435752,0.7657876059322034,1,1,1,1,21,True,
Topre_R2_55g,DataLog_2.csv,Topre_R2_55g/DataLog_2.csv,00270cfa54b997442fdcb7da2f2ce6ea165cdf43aea551333a564219203566fe,7b77be7479828453199604c7ab9bca564b620e47,acq_sha256:00270cfa54b997442fdcb7da2f2ce6ea165cdf43aea551333a564219203566fe,62818,False,pass_with_offset_note,baseline_zero_offset,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,57.34021428571429,1.215,42.40385714285714,3.3,26.048659442450646,3.935,185.5397367499999,55.28479750000004,14.936357142857148,2.085,7.163720452209663,0.12493361842901987,12.375142857142905,41.64451158443871,3.935,True,2.02,2.12,24.116285714285713,0.13826272050576122,0.7765015146683676,1,1,1,1,21,True,
Topre_RGB_45g,DataLog_1.csv,Topre_RGB_45g/DataLog_1.csv,18151dbe84a34b5d0eb7dbb0d9324027a882b8939036a2fb2bc76c3cb06c28bb,1408258bfed37237e075c41e3f495c102baa5890,acq_sha256:18151dbe84a34b5d0eb7dbb0d9324027a882b8939036a2fb2bc76c3cb06c28bb,62866,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,50.67815714285714,1.375,43.89512857142857,3.035,13.38452097282824,3.94,172.54963275000014,53.12149899999999,6.7830285714285665,1.6600000000000001,4.086161790017209,0.08062964441462794,7.282000000000011,40.0208293797138,3.94,True,1.935,2.035,14.306114285714285,0.14052416085905275,0.8675864116094985,1,1,1,1,21,True,
Topre_RGB_45g,DataLog_2.csv,Topre_RGB_45g/DataLog_2.csv,1f09d358c4b6b174c93d8f79ec3421123e32aa25ef3ffd324cf6bca22bbc166e,306761c04b3f1a64bc86182b1c79695ac49af676,acq_sha256:1f09d358c4b6b174c93d8f79ec3421123e32aa25ef3ffd324cf6bca22bbc166e,62905,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,50.53657142857143,1.42,43.88882857142857,2.99,13.154321057452034,3.94,172.28891474999992,55.07345324999998,6.647742857142859,1.5700000000000003,4.234231119199272,0.08378548444236962,7.283571428571491,40.220257458101734,3.94,True,2.065,2.165,13.911842857142858,0.1403809515552936,0.8688641763995165,1,1,1,1,21,True,
Topre_Slider_Black,Topre_Slider_Black-DataLog_0.csv,Topre_Slider_Black/Topre_Slider_Black-DataLog_0.csv,e3750bb2d88d0e4fbf1ce8643891a0395e73084b0a895f7da5d4f773a017fc98,0b3554da733e259b6904e324b873c841433e824e,acq_sha256:e3750bb2d88d0e4fbf1ce8643891a0395e73084b0a895f7da5d4f773a017fc98,61267,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,62.83915714285714,1.115,46.27854285714285,3.27,26.353972648082717,3.955,205.06300349999995,55.640865500000004,16.560614285714287,2.1550000000000002,7.684739807756049,0.12229221646442094,12.796285714285816,45.43928479841204,3.955,True,2.0749999999999997,2.175,27.703328571428575,0.13605230019616532,0.7546505677931316,1,1,1,1,21,True,
Topre_Slider_Black,Topre_Slider_Black-DataLog_1.csv,Topre_Slider_Black/Topre_Slider_Black-DataLog_1.csv,295b17b213b625945f5195f65040d9c2d9d62a60d5c43fda39b8a083a5a5ff70,264df1c5112c59e4e90f5fd4debc5aab5dbd7cfe,acq_sha256:295b17b213b625945f5195f65040d9c2d9d62a60d5c43fda39b8a083a5a5ff70,61092,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,62.6748,1.14,46.062400000000004,3.22,26.505708833534364,3.945,203.98201500000008,57.33134925000002,16.612399999999994,2.08,7.986730769230766,0.12743129246891519,13.060142857142907,45.613368893773,3.945,True,1.935,2.035,28.141814285714286,0.13523276536130843,0.7408970528592671,1,1,1,1,21,True,
Topre_Slider_Black,Topre_Slider_Black-DataLog_2.csv,Topre_Slider_Black/Topre_Slider_Black-DataLog_2.csv,e45f432a6e3929ecce4b0d6a31140e865ec3f08e563b76239329d1ab1eeeece3,b7e8414ba3b7f425f47c1984c0b9e43b6cf36cd3,acq_sha256:e45f432a6e3929ecce4b0d6a31140e865ec3f08e563b76239329d1ab1eeeece3,64638,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,63.10455714285714,1.145,46.18265714285714,3.23,26.815654472769573,3.94,204.88212649999994,58.244901250000005,16.9219,2.085,8.116019184652279,0.1286122516679596,13.052428571428507,45.23509678573989,3.94,True,1.9449999999999998,2.045,28.639000000000003,0.13519431187734898,0.744730881344307,1,1,1,1,21,True,
Topre_Slider_Black,Topre_Slider_Black-DataLog_3.csv,Topre_Slider_Black/Topre_Slider_Black-DataLog_3.csv,3d1c5946158643afce7c4eeae8ec626878126bf8397174a4e2a596b30fbd063d,cb47df2b70d3f546667508c2b4630cf63caea59d,acq_sha256:3d1c5946158643afce7c4eeae8ec626878126bf8397174a4e2a596b30fbd063d,64601,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,62.905899999999995,1.13,46.13247142857143,3.195,26.664316974128926,3.94,204.28928675,56.88678399999997,16.773428571428568,2.065,8.122725700449669,0.1291250216664839,12.967142857142804,45.38898301578886,3.94,True,1.975,2.075,28.115285714285715,0.13511623368885184,0.7483155075939251,1,1,1,1,21,True,
Topre_Slider_Black_Silenced_0.3mm_Poron,Topre_Slider_Black_Silenced_0.3mm_Poron-DataLog_1.csv,Topre_Slider_Black_Silenced_0.3mm_Poron/Topre_Slider_Black_Silenced_0.3mm_Poron-DataLog_1.csv,815a0f5622be8e52c34adefa208102b96222b6644f93b4f26e313fb43f1d6dec,93244cc7ce076454225b521595ffca044c5bfb9f,acq_sha256:815a0f5622be8e52c34adefa208102b96222b6644f93b4f26e313fb43f1d6dec,59048,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,61.41782857142857,1.02,45.72922857142857,2.885,25.544048633621507,3.71,193.62237224999967,56.03636575000003,15.688600000000001,1.8649999999999998,8.412117962466489,0.13696540822317166,14.069714285714383,27.02376753154204,3.71,True,1.67,1.77,45.17498571428571,0.13211858893539763,0.612964728192162,1,1,1,1,21,True,
Topre_Slider_Black_Silenced_0.3mm_Poron,Topre_Slider_Black_Silenced_0.3mm_Poron-DataLog_2.csv,Topre_Slider_Black_Silenced_0.3mm_Poron/Topre_Slider_Black_Silenced_0.3mm_Poron-DataLog_2.csv,3058d7ab29d4ff5593ed8407077058067420a602e27102cb74566884e05bc723,61b0f0caea38767d5b1cf9c55ca34e6083e084b0,acq_sha256:3058d7ab29d4ff5593ed8407077058067420a602e27102cb74566884e05bc723,58971,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,60.975585714285714,1.0,45.684014285714284,2.865,25.07818703082803,3.71,193.02554825000004,54.52695725,15.29157142857143,1.8650000000000002,8.19923400995787,0.13446749078191972,15.296714285714259,28.274968944277322,3.71,True,1.66,1.76,44.81064285714286,0.13253068770027127,0.5898947368421052,1,1,1,1,21,True,
Topre_Slider_Black_Silenced_0.5mm_Poron,Topre_Slider_Black_Silenced_0.5mm_Poron-DataLog_2.csv,Topre_Slider_Black_Silenced_0.5mm_Poron/Topre_Slider_Black_Silenced_0.5mm_Poron-DataLog_2.csv,987958fd28d49dd7e64c143a9abe1157b121e8cc10191fd3e694ccb4029d5f2d,d9a0d0a5af39b70d4af80a2830d0319f756869ab,acq_sha256:987958fd28d49dd7e64c143a9abe1157b121e8cc10191fd3e694ccb4029d5f2d,56790,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,68.21734285714285,0.82,49.81337142857143,2.63,26.978434893179653,3.58,206.6949957500001,50.26388475000001,18.403971428571424,1.81,10.167940015785318,0.14905212648165553,24.67571428571425,32.202346521591615,3.58,True,1.6849999999999998,1.785,52.83205714285714,0.11092542347094027,0.49314069350338735,1,1,1,1,21,True,
Topre_Slider_Black_Silenced_0.5mm_Poron,Topre_Slider_Black_Silenced_0.5mm_Poron-DataLog_3.csv,Topre_Slider_Black_Silenced_0.5mm_Poron/Topre_Slider_Black_Silenced_0.5mm_Poron-DataLog_3.csv,0fbcdff8ff62c73d7955ecb598898831c89414ee37abaca579ff5e9dc39f567c,2019c78a99ff18a755d0a96962205c665155f8e8,acq_sha256:0fbcdff8ff62c73d7955ecb598898831c89414ee37abaca579ff5e9dc39f567c,58313,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,67.71307142857142,0.815,49.37972857142857,2.63,27.075042484939072,3.59,204.4855219999999,48.736988749999995,18.333342857142853,1.815,10.101015348288074,0.14917378779580756,24.070999999999998,29.213444841287405,3.59,True,1.6849999999999998,1.785,51.631885714285715,0.1113533384204502,0.5517310015588459,1,1,1,1,21,True,
Topre_Slider_Silenced_Purple,Topre_Slider_Silenced_Purple-DataLog_1.csv,Topre_Slider_Silenced_Purple/Topre_Slider_Silenced_Purple-DataLog_1.csv,50475634e1cb9edc9b22ed2a1157127c8694701492dd6b8372e31264baa405d8,bc21d7ebd49ffdea6e168e85bc7c522eec10713d,acq_sha256:50475634e1cb9edc9b22ed2a1157127c8694701492dd6b8372e31264baa405d8,61929,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,63.69452857142858,1.23,46.264542857142864,3.33,27.36496541416318,4.045,206.06500325000007,58.36092025000002,17.429985714285714,2.1,8.29999319727891,0.13030935911506272,16.57514285714285,47.89638355695946,4.045,True,1.7,1.8,20.130699999999997,0.14778819592108425,0.8754227325807716,1,1,1,1,21,True,
Topre_Slider_Silenced_Purple,Topre_Slider_Silenced_Purple-DataLog_2.csv,Topre_Slider_Silenced_Purple/Topre_Slider_Silenced_Purple-DataLog_2.csv,d777d3677d84cdc5aad25762fb8d52073313dc96560e443179341a60ea51ec0e,5b2b1efc5ba04e5f5b8c7ad86a4816773df5ac03,acq_sha256:d777d3677d84cdc5aad25762fb8d52073313dc96560e443179341a60ea51ec0e,63527,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,63.71664285714286,1.255,46.595371428571426,3.33,26.870956567750305,4.035,208.19470074999998,61.53758,17.121271428571433,2.075,8.251215146299485,0.12949858586867616,16.34985714285719,51.19032350635146,4.035,True,1.795,1.895,20.415285714285716,0.1303494810063493,0.8070610808068,1,1,1,1,21,True,
Topre_Slider_Type-S,Topre_Slider_Type-S-DataLog_1.csv,Topre_Slider_Type-S/Topre_Slider_Type-S-DataLog_1.csv,4c57653165404301f0f76207d1e8a0dbd4f76d13e53d786a8b90d897ac7cfbfe,087d7ca7e53826f0134e9cc31537dcf99e5927f9,acq_sha256:4c57653165404301f0f76207d1e8a0dbd4f76d13e53d786a8b90d897ac7cfbfe,60152,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,62.53131428571429,1.225,46.75695714285714,3.23,25.226332315329103,3.81,195.93327000000014,60.01051524999999,15.774357142857149,2.005,7.867509796936234,0.12581711877969629,12.358714285714285,50.50794763371076,3.81,True,2.13,2.23,22.434842857142858,0.12585328715660954,0.760944963727679,1,1,1,1,21,True,
Topre_Slider_Type-S,Topre_Slider_Type-S-DataLog_2.csv,Topre_Slider_Type-S/Topre_Slider_Type-S-DataLog_2.csv,aed0617c57c523b9b04f825b4e77bac92fb457240518448ec66daa016cc52883,9f6a4942b73d59aded28388b3c2fb933325a5a2e,acq_sha256:aed0617c57c523b9b04f825b4e77bac92fb457240518448ec66daa016cc52883,61715,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,62.182942857142855,1.215,46.646942857142854,3.21,24.984343432719037,3.81,194.9473192499998,59.08244024999998,15.536000000000001,1.9949999999999999,7.787468671679199,0.12523480417403024,12.293428571428535,49.55637289543663,3.81,True,1.9849999999999999,2.085,22.796257142857144,0.1289958969564766,0.764824282498593,1,1,1,1,21,True,
Topre_Slider_Type-S,Topre_Slider_Type-S-DataLog_3.csv,Topre_Slider_Type-S/Topre_Slider_Type-S-DataLog_3.csv,87e856c5c4d5b1bf5010e47c231ecc9e14b9ad982e75b0f1a4cba6fa7a04211d,b49f0ef743dfe05fd3df8237cfbd3922174a3515,acq_sha256:87e856c5c4d5b1bf5010e47c231ecc9e14b9ad982e75b0f1a4cba6fa7a04211d,63348,False,pass,,False,,,True,False,True,intake-qc-v1.4 canonical retention authority,True,intake-qc-v1.4,test-imp 1.1.4,2,canonical_retention_authority,accepted,True,True,True,retained,retained,False,,,,,,61.97992857142857,1.195,46.4819,3.205,25.004915185676467,3.805,194.12892600000015,57.61698374999999,15.49802857142857,2.01,7.71046197583511,0.12440256311281825,12.196571428571374,49.326943454901496,3.805,True,2.15,2.25,22.762214285714286,0.1299080996464333,0.7659534175010885,1,1,1,1,21,True,
